Filename,RA,Dec,TIC_ID,Sector,Camera,CCD,Magnitude
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_289044378.pkl,22.5226789914437,73.7588394272209,289044378,18,3,2,9.9169998
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_327259175.pkl,24.321383669482607,46.94875667065779,327259175,18,2,3,7.8148098
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_410477617.pkl,25.4444517954902,49.3031981153738,410477617,18,2,3,7.4429002
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_279186939.pkl,6.950270422493,61.3589709441484,279186939,18,2,2,12.3301
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_219109908.pkl,271.376635,69.754299,219109908,18,4,2,10.229
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_259126645.pkl,291.479391048899,68.93532136704479,259126645,18,4,1,9.0969296
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_233120979.pkl,273.52940670167703,62.8582562477061,233120979,18,4,4,10.6479
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_21174723.pkl,36.40064815049529,28.0974703031595,21174723,18,1,3,13.007
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_21175869.pkl,36.5608189457283,28.7395307539585,21175869,18,1,3,9.9075003
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_230114503.pkl,248.782764313418,69.9404463001529,230114503,18,4,3,11.2445
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_177995472.pkl,49.076721009162206,41.0996226772126,177995472,18,1,1,10.5241
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_177995773.pkl,49.0569600944401,40.748764458250896,177995773,18,1,1,10.3033
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_375853985.pkl,336.316298450477,70.24276026702441,375853985,18,3,4,11.0282
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_375854079.pkl,336.2483771271252,70.31504979214981,375854079,18,3,4,10.0157
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_94368565.pkl,58.50372052582711,33.5585741545244,94368565,18,1,4,13.9158
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_428784674.pkl,27.2456002745604,80.3663677834205,428784674,18,3,2,10.1175
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_383676981.pkl,279.174549465087,63.7371269711058,383676981,18,4,1,11.5489
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_441739153.pkl,259.425679977692,72.10270414404148,441739153,18,4,2,9.0532999
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_219807735.pkl,266.617498825257,61.1964620708918,219807735,18,4,4,9.861399699999998
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_199716496.pkl,254.39116755235096,59.5310685980902,199716496,18,4,3,10.6382
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_241017747.pkl,20.1690529444602,51.594771027178105,241017747,18,2,3,7.0383
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_200792606.pkl,53.7405814913694,39.5551818773519,200792606,18,1,1,10.3201
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_408618999.pkl,43.43502024376821,69.1014070069453,408618999,18,2,1,8.3302002
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_396486931.pkl,25.3416795782679,82.0733623317271,396486931,18,3,2,8.9916
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_428795527.pkl,41.206649569615,79.20516752344298,428795527,18,3,2,9.1712399
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_1400770435.pkl,264.961576963016,56.0789162515969,1400770435,18,4,4,8.88797
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_467574373.pkl,48.09704903089371,34.9921776934347,467574373,18,1,4,8.3438196
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_376963666.pkl,341.586250821578,67.7062272152468,376963666,18,3,1,10.0758
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_279871974.pkl,354.301681739847,66.9194770589356,279871974,18,3,1,10.3097
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_229676244.pkl,253.18289978899503,76.8526295102785,229676244,18,4,2,7.0478401
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_269701147.pkl,302.0239790613749,66.8505765379992,269701147,18,4,1,8.292900099999999
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_255993777.pkl,308.232041750696,67.2825520349999,255993777,18,3,4,8.624429699999999
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_83905462.pkl,3.96483435297808,60.431567126681614,83905462,18,2,2,10.5492
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_117175528.pkl,47.9262958929439,52.2117452601456,117175528,18,2,4,10.4615
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_445646082.pkl,36.491699024828094,56.1027810754675,445646082,18,2,4,7.8333998
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_458842028.pkl,35.51656789676651,65.53784506568691,458842028,18,2,1,9.737999900000002
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_270665642.pkl,353.02279274093803,64.0148690523201,270665642,18,3,1,11.1009
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_377506471.pkl,341.970588258779,65.06216605199921,377506471,18,3,1,6.668300200000001
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_433977629.pkl,342.350802315382,65.8018709213004,433977629,18,3,1,12.8016
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_390661644.pkl,43.642517500765706,61.42517347959272,390661644,18,2,1,8.4982996
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_377192675.pkl,285.963839404876,57.4368299752649,377192675,18,4,4,10.9881
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_377192659.pkl,285.914758679266,57.45718325310831,377192659,18,4,4,8.360199900000001
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_359675849.pkl,280.706060233664,57.8652098077208,359675849,18,4,4,7.3529
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_5674169.pkl,33.0365525496304,27.13839738060501,5674169,18,1,3,9.341420199999998
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_348021286.pkl,34.0534161565116,57.5695593182749,348021286,18,2,4,10.7012
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_275367529.pkl,12.3327086439887,73.27362360364468,275367529,18,3,2,10.6527
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_327583823.pkl,4.8280934124615085,59.1390394284572,327583823,18,2,2,7.161469900000001
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_272539879.pkl,356.40312238811487,59.9059959652429,272539879,18,3,1,9.3880997
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_26533207.pkl,57.3862286943531,33.09137039677831,26533207,18,1,4,5.1072001
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_434723918.pkl,345.75611412044486,63.698152467508,434723918,18,3,1,7.5955
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_434893323.pkl,346.0092359942272,63.3968676467239,434893323,18,3,1,7.233699799999999
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_258826816.pkl,287.370486316926,69.7854402455235,258826816,18,4,1,9.6399002
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_362104293.pkl,268.207742931112,68.45498128539471,362104293,18,4,2,10.1096
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_420448703.pkl,5.075447133783441,63.7355037716172,420448703,18,3,1,12.7802
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_256640561.pkl,327.897371874412,71.885745130758,256640561,18,3,4,8.0459003
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_269697721.pkl,301.615325078374,70.6597840879499,269697721,18,4,1,7.684800099999999
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_250453538.pkl,30.5111889044463,51.8515506834015,250453538,18,2,3,9.785699800000002
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_232612416.pkl,259.023619094492,63.105956038348296,232612416,18,4,3,11.1153
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_470710327.pkl,357.329052373724,61.9627867228284,470710327,18,3,1,9.2299995
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_272532173.pkl,356.12999011622094,61.986864510781295,272532173,18,3,1,10.4618
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_364186197.pkl,313.510877083446,72.5805217056291,364186197,18,3,4,8.823739999999997
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_421110675.pkl,11.4696039993927,63.085681555582,421110675,18,2,2,10.6497
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_198181552.pkl,244.792763483144,60.3048858042365,198181552,18,4,3,8.568969699999998
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_470124714.pkl,330.562911445005,81.54203281859219,470124714,18,3,3,8.9233398
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_116991977.pkl,47.3955993064784,48.6246370880363,116991977,18,1,1,7.610400200000001
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_51024887.pkl,42.15414605916751,62.189708949047095,51024887,18,2,1,14.9885
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_129979528.pkl,36.71274281103949,37.55048270726,129979528,18,1,2,7.876110099999999
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_379631121.pkl,34.3227010805938,69.465607388868,379631121,18,2,1,11.3394
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_436873913.pkl,42.5210350007363,25.7869018221917,436873913,18,1,3,11.4788
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_396201681.pkl,359.524957314717,67.6031600612161,396201681,18,3,1,9.6904001
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_377278259.pkl,343.163098596548,67.1783686096548,377278259,18,3,1,10.6903
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_207496824.pkl,246.95458267179896,58.8397931079097,207496824,18,4,3,10.7532
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_280564453.pkl,50.2692784801065,66.30601142940829,280564453,18,2,1,14.0951
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_229788204.pkl,283.89158976332,67.9078859919627,229788204,18,4,1,12.1004
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_229940491.pkl,288.04946002013094,63.656965938763285,229940491,18,4,1,11.1169
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_286355915.pkl,37.8932605495548,34.3689159365208,286355915,18,1,2,10.6479
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_232634196.pkl,269.438515156362,56.1959571190052,232634196,18,4,4,9.9226999
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_356978132.pkl,273.781630475398,56.8782740497776,356978132,18,4,4,9.900509800000002
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_390021728.pkl,277.793370193749,56.4174803715529,390021728,18,4,4,11.5436
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_399788405.pkl,278.163296921534,57.6483132874647,399788405,18,4,4,11.3933
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_284891601.pkl,260.508469169386,56.62842230729179,284891601,18,4,4,8.554109599999999
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_184679932.pkl,32.2939970238666,40.4020050443418,184679932,18,1,2,9.25319
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_271529113.pkl,354.584521006286,64.3340831186588,271529113,18,3,1,8.939979600000003
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_444801274.pkl,25.4791486800044,64.3425390157757,444801274,18,2,1,11.5077
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_13037534.pkl,343.8759208366069,64.0086205405561,13037534,18,3,1,10.0025
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_458875828.pkl,35.7980840302966,60.8306052132465,458875828,18,2,1,9.1657
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_51955546.pkl,13.8093654585236,61.3968496011358,51955546,18,2,2,9.5733004
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_13351941.pkl,36.417138214690006,61.5496757806182,13351941,18,2,1,6.9103999000000025
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_359677968.pkl,280.94017225653494,57.94814655631021,359677968,18,4,4,7.01405
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_288735205.pkl,282.100297136879,79.25604471931379,288735205,18,4,2,11.1534
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_259006174.pkl,290.317731286943,70.2361329892481,259006174,18,4,1,11.0575
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_384812248.pkl,48.5222344012538,59.563469152144,384812248,18,2,4,6.6223997999999975
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_252096958.pkl,15.5381821606808,59.928622516956,252096958,18,2,2,9.8577995
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_11437325.pkl,30.1386240024385,60.00910266772549,11437325,18,2,1,11.0954
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_434625997.pkl,345.5234149138,62.5120761416164,434625997,18,3,1,7.77595
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_377611329.pkl,348.295500141734,62.7015733475137,377611329,18,3,1,12.0006
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_427385758.pkl,344.447137758608,68.407230342646,427385758,18,3,1,7.878300200000001
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_358908226.pkl,347.83417810397293,68.983026819011,358908226,18,3,1,13.1665
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_350132371.pkl,329.09088434336,68.998188639235,350132371,18,3,4,9.2575502
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_229751802.pkl,280.80194957226,69.9320744703441,229751802,18,4,1,9.022250199999998
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_229776076.pkl,282.747310820598,69.882636213704,229776076,18,4,1,9.3537998
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_194736844.pkl,51.6063284333485,40.45847895647061,194736844,18,1,1,7.7382002
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_387834907.pkl,315.66906629243687,70.0803072311969,387834907,18,3,4,8.423899699999998
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_409523757.pkl,35.3985897863933,44.5999704270372,409523757,18,1,2,7.025589900000001
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_396573191.pkl,39.62609639957069,44.1316473811999,396573191,18,1,2,9.967800099999998
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_255802749.pkl,14.4874221481473,60.10416120875421,255802749,18,2,2,8.8865204
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_285161229.pkl,27.053004745242696,51.1374377850739,285161229,18,2,3,9.5534401
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_410620593.pkl,37.12711839054771,52.6548843405896,410620593,18,2,4,11.6851
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_287151976.pkl,253.78473457233895,62.3161138073438,287151976,18,4,3,11.9341
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_329248002.pkl,263.817855760543,55.003394959587794,329248002,18,4,4,8.7976904
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_441808796.pkl,266.495443886318,72.6360836259835,441808796,18,4,2,11.2512
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_284611896.pkl,10.17607,61.644737,284611896,18,2,2,10.209
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_396339551.pkl,41.29825691018,72.1741949622729,396339551,18,2,1,11.8495
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_356820646.pkl,269.524586878853,73.12379548523718,356820646,18,4,2,11.2222
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_418257102.pkl,323.2460683480112,72.86387549810588,418257102,18,3,4,12.3773
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_289722957.pkl,274.180502886651,53.2464959098844,289722957,18,4,4,11.5104
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_198242678.pkl,249.766582734884,60.699660489909,198242678,18,4,3,7.8867402
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_233735068.pkl,277.476886968408,61.049464927043296,233735068,18,4,4,10.0194
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_470152814.pkl,332.265079505877,80.71296401320029,470152814,18,3,3,9.8542995
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_279202406.pkl,25.526708850237497,70.72761605911091,279202406,18,3,2,11.1876
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_428257299.pkl,55.0458709367165,51.9119073009892,428257299,18,2,4,11.5963
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_388529207.pkl,357.882472091395,83.61453179980529,388529207,18,3,3,11.8591
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_198457457.pkl,261.834402442489,56.37497584000749,198457457,18,4,4,9.4010496
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_198354443.pkl,256.129673827745,57.0727528503737,198354443,18,4,3,11.3899
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_198416591.pkl,260.09119757593896,57.9741809435559,198416591,18,4,4,8.3041
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_229687624.pkl,262.9885265669391,57.1784319381145,229687624,18,4,4,8.980099699999998
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_312862941.pkl,15.32175969383,55.6979475304567,312862941,18,2,2,12.1312
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_337886863.pkl,337.323052048776,65.1133243339728,337886863,18,3,1,7.553599799999999
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_279081935.pkl,25.0126786122147,69.3529775788671,279081935,18,2,1,10.5838
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_279204281.pkl,25.5403661519232,69.5462406644808,279204281,18,2,1,10.5687
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_353939279.pkl,272.315130742532,58.0173989739427,353939279,18,4,4,9.3648996
tesslcs_sector_18_104/2_min_cadence_targets/tesslc_389916225.pkl,275.772545113333,58.90356253314611,389916225,18,4,4,10.0965
